fecha,maxima
1975-07-30,36.2
1975-07-31,35.8
1975-08-02,35.8
1975-08-04,35
1975-08-06,36.2
1975-08-07,37.4
1976-08-05,35
1978-07-16,36.2
1981-07-28,35.2
1981-07-29,38.2
1981-07-30,36.2
1981-07-31,35.5
1982-07-05,37.8
1982-07-06,39.6
1982-07-07,39.8
1982-07-08,39.4
1982-07-10,36.4
1983-07-30,40.2
1983-09-25,35
1984-07-08,35.4
1984-07-09,35.8
1984-07-10,36.8
1984-07-22,36.4
1984-07-23,37.5
1984-07-29,35
1985-07-13,35
1985-07-23,35.2
1985-07-24,37.6
1985-07-25,36
1985-08-21,35.4
1986-06-28,37.4
1986-07-30,36.6
1986-08-02,35
1986-08-16,35.4
1987-08-12,36.8
1987-08-13,40
1987-08-14,39
1987-08-15,40.2
1987-08-16,37
1987-08-19,35
1987-08-20,37.8
1987-08-21,36.4
1987-09-12,35.6
1987-09-13,37
1987-09-14,36
1987-09-15,35.6
1987-09-16,35.8
1988-09-06,35.6
1988-09-07,36.8
1989-07-19,36.4
1989-07-20,38.8
1990-07-20,35.4
1990-07-21,37
1990-07-25,36.2
1990-08-02,35.6
1990-08-04,36.6
1991-07-10,36.6
1991-07-11,37.2
1991-08-05,36.2
1991-08-06,38.2
1991-08-14,37
1991-08-26,37
1991-08-27,38
1991-08-28,37.6
1991-08-29,35
1992-07-19,36.2
1992-07-20,35
1992-07-26,36.4
1992-07-28,35.6
1992-07-29,35.4
1992-08-01,35.4
1992-08-17,35
1992-08-18,35.2
1993-07-15,35
1993-07-16,35.2
1993-07-28,36.4
1993-07-29,37.6
1993-08-06,35.8
1993-08-20,35.2
1993-08-21,35.4
1994-06-30,37
1994-07-02,36.8
1994-07-03,36
1994-07-15,35.6
1994-07-27,35.6
1994-08-03,36.4
1994-08-04,36.2
1994-08-06,36.8
1994-08-07,36
1994-08-08,35.6
1994-08-21,37.2
1994-08-22,36
1995-07-19,38.6
1995-07-20,40
1995-07-21,39.4
1995-07-24,37.4
1995-07-25,37.8
1996-07-17,35
1996-07-22,36.4
1996-07-23,36
1996-07-24,35.2
1998-07-18,35
1998-07-19,36.5
1998-08-07,35
1998-08-08,37
1998-08-09,38
1998-08-10,39
1998-08-11,38.5
1999-07-02,35
1999-08-24,36.5
2000-07-06,35
2000-07-21,35.5
2000-07-22,35
2000-07-31,35
2000-08-10,35.5
2000-08-11,35.5
2000-08-19,35.5
2001-06-22,36
2001-06-24,35
2001-06-25,38.5
2001-07-30,35
2001-07-31,36
2001-08-23,35.5
2001-08-24,37
2001-08-25,36.5
2001-08-27,35.5
2001-08-28,35.5
2002-06-16,35
2002-06-17,35.5
2002-06-22,37
2002-07-19,35.5
2002-07-20,35.5
2002-07-27,35.5
2002-08-14,35
2002-08-18,36
2002-08-19,35
2003-06-20,35.5
2003-06-21,38
2003-06-22,38
2003-07-11,35.5
2003-07-12,38
2003-07-13,37.5
2003-07-14,37
2003-07-18,35
2003-07-19,36
2003-07-20,35
2003-07-26,35
2003-08-02,37
2003-08-03,37
2003-08-04,39.5
2003-08-05,39
2003-08-06,39
2003-08-07,39
2003-08-08,38
2003-08-09,37
2003-08-10,38.5
2003-08-11,39
2003-08-12,39.5
2003-08-13,39.5
2003-08-14,36.5
2003-08-19,35.5
2003-08-27,35
2004-06-26,36
2004-07-22,36.5
2004-07-31,36.5
2004-08-01,35.5
2004-08-15,36.5
2004-09-05,35
2005-06-22,35.5
2005-06-23,35
2005-06-26,36
2005-06-27,36.5
2005-07-03,36
2005-07-14,37.5
2005-07-15,38
2005-07-16,37
2005-07-26,35
2005-08-09,35
2005-09-03,35.5
2006-07-10,37
2006-07-17,35.2
2006-07-18,35.9
2006-07-24,35.4
2006-07-26,36
2006-09-05,35.4
2007-07-31,35.4
2007-08-01,36.6
2007-08-04,36.1
2007-08-15,35.2
2007-08-27,36
2007-08-28,37
2008-08-03,35.4
2008-08-05,36.8
2008-08-06,36.3
2009-06-13,35.3
2009-07-13,35.9
2009-07-16,35.3
2009-07-21,37.3
2009-07-22,37.3
2009-07-26,36.2
2009-08-05,36.2
2009-08-15,36.6
2009-08-18,37.7
2009-08-19,37.7
2009-08-23,35.9
2010-07-08,36.2
2010-07-11,36.2
2010-08-21,36.4
2010-08-22,35.8
2010-08-25,35
2010-08-26,37.8
2011-06-26,36.8
2011-06-27,36.6
2011-08-17,36.1
2011-08-19,36.8
2011-08-20,39.3
2011-08-21,37.8
2012-06-27,36
2012-06-28,36.2
2012-07-18,36.6
2012-07-25,35.8
2012-07-26,36.2
2012-07-31,36
2012-08-08,35.2
2012-08-09,38
2012-08-10,40.2
2012-08-17,39.6
2012-08-18,40.6
2012-08-19,38
2012-08-20,38.9
2012-08-21,37.9
2012-08-23,35
2012-08-27,35.3
2013-07-08,35
2013-07-12,35
2013-07-25,36.3
2013-07-26,35
2013-07-31,36.1
2013-08-01,36
2013-08-02,36.3
2014-07-17,36.1
2014-07-18,35.2
2015-06-29,35.6
2015-06-30,37.1
2015-07-01,35.8
2015-07-03,35.9
2015-07-04,36.2
2015-07-06,37.2
2015-07-10,35.3
2015-07-17,35.1
2015-08-29,35.2
2016-07-17,35
2016-07-18,36.2
2016-07-19,37.6
2016-08-14,35.2
2016-08-23,36.2
2016-08-24,35.5
2016-08-27,35.2
2016-09-03,35.3
2016-09-04,35.4
2017-06-14,35.3
2017-06-18,36.1
2017-06-19,35
2017-06-21,35.4
2017-06-22,37.2
2017-07-17,35.1
2017-07-18,35.4
2017-07-29,35.3
2017-08-02,35.3
2017-08-14,35.4
2017-08-21,36
2017-08-22,35.7
2018-07-26,35
2018-08-06,36.3
2019-06-26,36.4
2019-06-27,39.2
2019-06-29,39.8
2019-06-30,39.2
2019-07-22,37.2
2019-07-23,37.4
2019-07-24,37.1
2019-07-25,37.6
